date,city,scenario,temperature_f,precip_mm
1898-10,San Diego,ssp126,62.47,0.5515
1898-11,San Diego,ssp126,62.14,0.6246
1898-12,San Diego,ssp126,62.23,0.61
1899-01,San Diego,ssp126,62.46,0.6149
1899-02,San Diego,ssp126,61.98,0.6085
1899-03,San Diego,ssp126,61.74,0.6073
1899-04,San Diego,ssp126,61.72,0.505
1899-05,San Diego,ssp126,61.8,0.5571
1899-06,San Diego,ssp126,61.67,0.6779
1899-07,San Diego,ssp126,61.57,0.6906
1899-08,San Diego,ssp126,61.61,0.9827
1899-09,San Diego,ssp126,61.74,1.2096
1899-10,San Diego,ssp126,61.81,1.6789
1899-11,San Diego,ssp126,61.9,1.6253
1899-12,San Diego,ssp126,61.49,1.8046
1900-01,San Diego,ssp126,61.28,1.8066
1900-02,San Diego,ssp126,61.42,1.8141
1900-03,San Diego,ssp126,61.8,1.8346
1900-04,San Diego,ssp126,62.22,1.8045
1900-05,San Diego,ssp126,62.42,1.7426
1900-06,San Diego,ssp126,62.28,1.818
1900-07,San Diego,ssp126,62.42,1.7779
1900-08,San Diego,ssp126,62.47,1.4477
1900-09,San Diego,ssp126,63.06,1.112
1900-10,San Diego,ssp126,63.13,0.7199
1900-11,San Diego,ssp126,62.8,0.8806
1900-12,San Diego,ssp126,63.25,0.6999
1901-01,San Diego,ssp126,63.04,0.7059
1901-02,San Diego,ssp126,62.91,0.7004
1901-03,San Diego,ssp126,62.95,0.6904
1901-04,San Diego,ssp126,63.38,0.6914
1901-05,San Diego,ssp126,63.41,0.7422
1901-06,San Diego,ssp126,63.68,0.5523
1901-07,San Diego,ssp126,63.49,0.6525
1901-08,San Diego,ssp126,62.83,0.6834
1901-09,San Diego,ssp126,62.52,0.6981
1901-10,San Diego,ssp126,62.61,0.6858
1901-11,San Diego,ssp126,62.95,0.5233
1901-12,San Diego,ssp126,62.86,0.526
1902-01,San Diego,ssp126,63.03,0.6099
1902-02,San Diego,ssp126,63.27,0.6079
1902-03,San Diego,ssp126,63.16,0.5969
1902-04,San Diego,ssp126,62.71,0.6203
1902-05,San Diego,ssp126,62.36,0.5371
1902-06,San Diego,ssp126,62.0,0.5773
1902-07,San Diego,ssp126,61.84,0.4683
1902-08,San Diego,ssp126,62.26,0.5578
1902-09,San Diego,ssp126,61.61,0.7628
1902-10,San Diego,ssp126,61.58,0.7746
1902-11,San Diego,ssp126,61.99,0.7575
1902-12,San Diego,ssp126,61.72,0.7892
1903-01,San Diego,ssp126,61.7,0.7018
1903-02,San Diego,ssp126,61.42,0.7032
1903-03,San Diego,ssp126,61.06,0.7038
1903-04,San Diego,ssp126,60.97,0.7532
1903-05,San Diego,ssp126,60.86,0.7989
1903-06,San Diego,ssp126,60.85,0.7522
1903-07,San Diego,ssp126,60.7,0.7804
1903-08,San Diego,ssp126,60.82,0.7318
1903-09,San Diego,ssp126,61.34,1.0908
1903-10,San Diego,ssp126,61.33,1.1843
1903-11,San Diego,ssp126,60.76,1.2518
1903-12,San Diego,ssp126,60.71,1.3132
1904-01,San Diego,ssp126,60.75,1.3084
1904-02,San Diego,ssp126,60.77,1.3105
1904-03,San Diego,ssp126,61.1,1.3106
1904-04,San Diego,ssp126,61.43,1.2394
1904-05,San Diego,ssp126,61.72,1.2208
1904-06,San Diego,ssp126,62.09,1.2287
1904-07,San Diego,ssp126,62.62,1.325
1904-08,San Diego,ssp126,62.62,1.2974
1904-09,San Diego,ssp126,62.54,1.2417
1904-10,San Diego,ssp126,62.36,1.105
1904-11,San Diego,ssp126,62.43,1.1504
1904-12,San Diego,ssp126,62.73,1.0597
1905-01,San Diego,ssp126,62.58,1.058
1905-02,San Diego,ssp126,62.44,1.0585
1905-03,San Diego,ssp126,62.37,1.0641
1905-04,San Diego,ssp126,62.15,1.0642
1905-05,San Diego,ssp126,61.82,1.0281
1905-06,San Diego,ssp126,61.25,1.0347
1905-07,San Diego,ssp126,61.08,0.8945
1905-08,San Diego,ssp126,60.73,0.8828
1905-09,San Diego,ssp126,60.57,0.3857
1905-10,San Diego,ssp126,60.78,0.3992
1905-11,San Diego,ssp126,60.7,0.4041
1905-12,San Diego,ssp126,60.27,0.4501
1906-01,San Diego,ssp126,60.38,0.4508
1906-02,San Diego,ssp126,60.77,0.4469
1906-03,San Diego,ssp126,60.7,0.4403
1906-04,San Diego,ssp126,60.83,0.44
1906-05,San Diego,ssp126,61.24,0.4352
1906-06,San Diego,ssp126,61.74,0.4218
1906-07,San Diego,ssp126,61.54,0.5523
1906-08,San Diego,ssp126,61.32,0.8408
1906-09,San Diego,ssp126,61.47,0.8128
1906-10,San Diego,ssp126,61.46,0.7889
1906-11,San Diego,ssp126,61.61,0.7205
1906-12,San Diego,ssp126,61.93,0.6897
1907-01,San Diego,ssp126,61.97,0.6893
1907-02,San Diego,ssp126,61.72,0.6893
1907-03,San Diego,ssp126,61.66,0.7145
1907-04,San Diego,ssp126,60.93,0.9128
1907-05,San Diego,ssp126,60.7,0.9841
1907-06,San Diego,ssp126,60.39,1.069
1907-07,San Diego,ssp126,60.52,1.3026
1907-08,San Diego,ssp126,60.79,0.9946
1907-09,San Diego,ssp126,60.92,1.0002
1907-10,San Diego,ssp126,60.86,1.0699
1907-11,San Diego,ssp126,60.97,1.0933
1907-12,San Diego,ssp126,60.92,1.0739
1908-01,San Diego,ssp126,60.86,1.0761
1908-02,San Diego,ssp126,61.04,1.0773
1908-03,San Diego,ssp126,61.01,1.0547
1908-04,San Diego,ssp126,61.61,0.8551
1908-05,San Diego,ssp126,61.87,0.793
1908-06,San Diego,ssp126,61.98,0.7183
1908-07,San Diego,ssp126,62.23,0.3594
1908-08,San Diego,ssp126,62.46,0.3151
1908-09,San Diego,ssp126,62.34,0.3859
1908-10,San Diego,ssp126,62.53,0.2381
1908-11,San Diego,ssp126,62.8,0.1719
1908-12,San Diego,ssp126,63.14,0.1745
1909-01,San Diego,ssp126,63.31,0.1765
1909-02,San Diego,ssp126,63.6,0.1755
1909-03,San Diego,ssp126,63.55,0.1771
1909-04,San Diego,ssp126,63.31,0.1769
1909-05,San Diego,ssp126,62.96,0.1991
1909-06,San Diego,ssp126,63.09,0.2097
1909-07,San Diego,ssp126,63.2,0.5195
1909-08,San Diego,ssp126,63.22,0.6918
1909-09,San Diego,ssp126,63.48,0.6027
1909-10,San Diego,ssp126,63.25,0.8744
1909-11,San Diego,ssp126,62.99,0.8648
1909-12,San Diego,ssp126,62.85,0.8745
1910-01,San Diego,ssp126,62.64,0.8693
1910-02,San Diego,ssp126,62.47,0.8699
1910-03,San Diego,ssp126,62.54,0.8671
1910-04,San Diego,ssp126,62.51,1.2008
1910-05,San Diego,ssp126,62.51,1.211
1910-06,San Diego,ssp126,62.73,1.1908
1910-07,San Diego,ssp126,62.48,1.0805
1910-08,San Diego,ssp126,62.36,0.9319
1910-09,San Diego,ssp126,62.3,1.0384
1910-10,San Diego,ssp126,62.35,0.8974
1910-11,San Diego,ssp126,62.34,0.9481
1910-12,San Diego,ssp126,62.32,0.9649
1911-01,San Diego,ssp126,62.55,0.9685
1911-02,San Diego,ssp126,62.38,0.9687
1911-03,San Diego,ssp126,62.61,0.9674
1911-04,San Diego,ssp126,62.81,0.6336
1911-05,San Diego,ssp126,62.81,0.6741
1911-06,San Diego,ssp126,62.48,0.8904
1911-07,San Diego,ssp126,62.23,0.9926
1911-08,San Diego,ssp126,62.18,0.9902
1911-09,San Diego,ssp126,62.06,0.918
1911-10,San Diego,ssp126,61.96,0.8773
1911-11,San Diego,ssp126,61.91,0.8578
1911-12,San Diego,ssp126,61.79,0.8341
1912-01,San Diego,ssp126,61.84,0.8301
1912-02,San Diego,ssp126,61.57,0.8302
1912-03,San Diego,ssp126,61.41,0.879
1912-04,San Diego,ssp126,61.42,0.9079
1912-05,San Diego,ssp126,61.62,0.821
1912-06,San Diego,ssp126,62.01,0.6802
1912-07,San Diego,ssp126,62.23,0.6653
1912-08,San Diego,ssp126,62.61,0.6572
1912-09,San Diego,ssp126,62.85,0.6977
1912-10,San Diego,ssp126,63.16,0.6758
1912-11,San Diego,ssp126,62.8,0.6901
1912-12,San Diego,ssp126,62.92,0.7512
1913-01,San Diego,ssp126,62.75,0.7583
1913-02,San Diego,ssp126,62.86,0.7582
1913-03,San Diego,ssp126,63.04,0.725
1913-04,San Diego,ssp126,62.92,0.9582
1913-05,San Diego,ssp126,62.52,0.9911
1913-06,San Diego,ssp126,62.34,1.0449
1913-07,San Diego,ssp126,62.28,0.7716
1913-08,San Diego,ssp126,61.94,0.8639
1913-09,San Diego,ssp126,61.75,0.8228
1913-10,San Diego,ssp126,61.41,0.8124
1913-11,San Diego,ssp126,61.86,0.8961
1913-12,San Diego,ssp126,61.74,0.8752
1914-01,San Diego,ssp126,61.79,0.8673
1914-02,San Diego,ssp126,61.76,0.8674
1914-03,San Diego,ssp126,61.54,0.8519
1914-04,San Diego,ssp126,61.58,0.5919
1914-05,San Diego,ssp126,61.94,0.5598
1914-06,San Diego,ssp126,62.06,0.4938
1914-07,San Diego,ssp126,62.25,0.6341
1914-08,San Diego,ssp126,62.27,0.7384
1914-09,San Diego,ssp126,62.37,0.8102
1914-10,San Diego,ssp126,62.64,0.7913
1914-11,San Diego,ssp126,62.64,0.7505
1914-12,San Diego,ssp126,62.64,0.7705
1915-01,San Diego,ssp126,62.66,0.7725
1915-02,San Diego,ssp126,62.95,0.7725
1915-03,San Diego,ssp126,63.14,0.7845
1915-04,San Diego,ssp126,63.28,0.7847
1915-05,San Diego,ssp126,63.44,0.992
1915-06,San Diego,ssp126,63.47,0.9477
1915-07,San Diego,ssp126,63.23,0.8608
1915-08,San Diego,ssp126,63.03,1.1037
1915-09,San Diego,ssp126,62.64,1.3892
1915-10,San Diego,ssp126,62.28,1.5627
1915-11,San Diego,ssp126,62.06,1.5169
1915-12,San Diego,ssp126,62.04,1.4971
1916-01,San Diego,ssp126,62.0,1.5021
1916-02,San Diego,ssp126,61.97,1.503
1916-03,San Diego,ssp126,61.98,1.4913
1916-04,San Diego,ssp126,61.79,1.5189
1916-05,San Diego,ssp126,61.61,1.3297
1916-06,San Diego,ssp126,61.35,1.3325
1916-07,San Diego,ssp126,61.41,1.4899
1916-08,San Diego,ssp126,61.8,1.0567
1916-09,San Diego,ssp126,62.2,0.7602
1916-10,San Diego,ssp126,62.3,0.6631
1916-11,San Diego,ssp126,62.3,0.7882
1916-12,San Diego,ssp126,62.41,0.7547
1917-01,San Diego,ssp126,62.33,0.7496
1917-02,San Diego,ssp126,62.27,0.7482
1917-03,San Diego,ssp126,62.26,0.7597
1917-04,San Diego,ssp126,62.69,0.7314
1917-05,San Diego,ssp126,62.65,0.7721
1917-06,San Diego,ssp126,62.68,0.7928
1917-07,San Diego,ssp126,62.68,0.7602
1917-08,San Diego,ssp126,62.31,0.8443
1917-09,San Diego,ssp126,62.16,0.7547
1917-10,San Diego,ssp126,62.28,0.675
1917-11,San Diego,ssp126,62.41,0.6047
1917-12,San Diego,ssp126,62.51,0.596
1918-01,San Diego,ssp126,62.49,0.5969
1918-02,San Diego,ssp126,62.56,0.5977
1918-03,San Diego,ssp126,62.46,0.5863
1918-04,San Diego,ssp126,62.16,0.5872
1918-05,San Diego,ssp126,62.27,0.7904
1918-06,San Diego,ssp126,62.18,0.8045
1918-07,San Diego,ssp126,62.31,0.9665
1918-08,San Diego,ssp126,62.13,0.9018
1918-09,San Diego,ssp126,61.73,1.3962
1918-10,San Diego,ssp126,61.43,1.6849
1918-11,San Diego,ssp126,61.16,1.6623
1918-12,San Diego,ssp126,61.01,1.6599
1919-01,San Diego,ssp126,61.23,1.6619
1919-02,San Diego,ssp126,61.11,1.6639
1919-03,San Diego,ssp126,61.24,1.6882
1919-04,San Diego,ssp126,60.77,1.6926
1919-05,San Diego,ssp126,60.28,1.4524
1919-06,San Diego,ssp126,60.41,1.4421
1919-07,San Diego,ssp126,60.28,1.2331
1919-08,San Diego,ssp126,60.78,1.2123
1919-09,San Diego,ssp126,60.92,0.8959
1919-10,San Diego,ssp126,61.0,0.7755
1919-11,San Diego,ssp126,60.86,0.7771
1919-12,San Diego,ssp126,60.74,0.7778
1920-01,San Diego,ssp126,60.59,0.7768
1920-02,San Diego,ssp126,60.4,0.7755
1920-03,San Diego,ssp126,60.49,0.7499
1920-04,San Diego,ssp126,60.82,0.7429
1920-05,San Diego,ssp126,60.97,0.7345
1920-06,San Diego,ssp126,61.07,0.6997
1920-07,San Diego,ssp126,61.01,0.6273
1920-08,San Diego,ssp126,61.06,0.692
1920-09,San Diego,ssp126,61.27,0.5853
1920-10,San Diego,ssp126,61.69,0.442
1920-11,San Diego,ssp126,62.24,0.3641
1920-12,San Diego,ssp126,62.33,0.3918
1921-01,San Diego,ssp126,62.37,0.3864
1921-02,San Diego,ssp126,62.71,0.3844
1921-03,San Diego,ssp126,62.43,0.3847
1921-04,San Diego,ssp126,62.56,0.3852
1921-05,San Diego,ssp126,63.2,0.3707
1921-06,San Diego,ssp126,63.1,0.3965
1921-07,San Diego,ssp126,63.09,0.3333
1921-08,San Diego,ssp126,62.99,0.2792
1921-09,San Diego,ssp126,62.91,0.7873
1921-10,San Diego,ssp126,62.52,1.231
1921-11,San Diego,ssp126,62.18,1.2623
1921-12,San Diego,ssp126,62.24,1.2772
1922-01,San Diego,ssp126,62.18,1.2836
1922-02,San Diego,ssp126,61.81,1.2869
1922-03,San Diego,ssp126,62.02,1.2869
1922-04,San Diego,ssp126,61.92,1.3794
1922-05,San Diego,ssp126,61.73,1.3794
1922-06,San Diego,ssp126,61.71,1.3404
1922-07,San Diego,ssp126,62.12,1.5122
1922-08,San Diego,ssp126,62.29,1.4869
1922-09,San Diego,ssp126,62.65,1.3254
1922-10,San Diego,ssp126,62.75,1.0461
1922-11,San Diego,ssp126,62.68,1.1003
1922-12,San Diego,ssp126,62.46,1.0595
1923-01,San Diego,ssp126,62.36,1.0593
1923-02,San Diego,ssp126,62.31,1.0606
1923-03,San Diego,ssp126,61.96,1.1483
1923-04,San Diego,ssp126,61.9,1.0765
1923-05,San Diego,ssp126,61.67,1.2012
1923-06,San Diego,ssp126,61.63,1.2726
1923-07,San Diego,ssp126,61.28,1.4863
1923-08,San Diego,ssp126,61.0,1.628
1923-09,San Diego,ssp126,60.75,1.2699
1923-10,San Diego,ssp126,60.86,1.0601
1923-11,San Diego,ssp126,61.13,1.0025
1923-12,San Diego,ssp126,61.03,1.0148
1924-01,San Diego,ssp126,61.31,1.011
1924-02,San Diego,ssp126,61.92,1.007
1924-03,San Diego,ssp126,62.15,0.9198
1924-04,San Diego,ssp126,62.31,0.899
1924-05,San Diego,ssp126,62.55,0.7778
1924-06,San Diego,ssp126,62.88,0.7364
1924-07,San Diego,ssp126,63.29,0.4878
1924-08,San Diego,ssp126,63.3,0.3485
1924-09,San Diego,ssp126,63.07,0.5052
1924-10,San Diego,ssp126,63.1,0.5239
1924-11,San Diego,ssp126,62.93,0.6103
1924-12,San Diego,ssp126,62.99,0.7106
1925-01,San Diego,ssp126,62.88,0.7168
1925-02,San Diego,ssp126,62.53,0.7185
1925-03,San Diego,ssp126,62.51,0.7184
1925-04,San Diego,ssp126,62.63,0.7209
1925-05,San Diego,ssp126,62.76,0.7338
1925-06,San Diego,ssp126,62.31,0.7685
1925-07,San Diego,ssp126,61.97,0.7484
1925-08,San Diego,ssp126,61.68,0.7842
1925-09,San Diego,ssp126,61.6,0.7221
1925-10,San Diego,ssp126,61.51,0.7009
1925-11,San Diego,ssp126,61.64,0.6156
1925-12,San Diego,ssp126,61.5,0.5011
1926-01,San Diego,ssp126,61.27,0.5012
1926-02,San Diego,ssp126,61.16,0.5031
1926-03,San Diego,ssp126,61.17,0.5029
1926-04,San Diego,ssp126,61.1,0.5164
1926-05,San Diego,ssp126,60.63,0.5607
1926-06,San Diego,ssp126,60.64,0.609
1926-07,San Diego,ssp126,60.95,0.6898
1926-08,San Diego,ssp126,61.39,0.6486
1926-09,San Diego,ssp126,61.55,0.7549
1926-10,San Diego,ssp126,61.75,0.7621
1926-11,San Diego,ssp126,61.75,0.7833
1926-12,San Diego,ssp126,62.19,0.785
1927-01,San Diego,ssp126,62.22,0.7807
1927-02,San Diego,ssp126,62.4,0.7776
1927-03,San Diego,ssp126,62.24,0.9904
1927-04,San Diego,ssp126,62.07,0.9775
1927-05,San Diego,ssp126,62.41,1.2938
1927-06,San Diego,ssp126,62.69,1.2104
1927-07,San Diego,ssp126,62.75,1.0089
1927-08,San Diego,ssp126,62.98,1.2639
1927-09,San Diego,ssp126,63.19,1.2026
1927-10,San Diego,ssp126,63.17,1.2243
1927-11,San Diego,ssp126,62.82,1.5254
1927-12,San Diego,ssp126,62.24,1.5813
1928-01,San Diego,ssp126,62.36,1.6002
1928-02,San Diego,ssp126,62.46,1.6037
1928-03,San Diego,ssp126,62.47,1.395
1928-04,San Diego,ssp126,62.37,1.3929
1928-05,San Diego,ssp126,62.12,1.0207
1928-06,San Diego,ssp126,62.07,0.991
1928-07,San Diego,ssp126,62.16,1.1418
1928-08,San Diego,ssp126,61.87,1.1477
1928-09,San Diego,ssp126,61.66,1.0355
1928-10,San Diego,ssp126,61.43,1.2157
1928-11,San Diego,ssp126,61.83,0.9706
1928-12,San Diego,ssp126,62.3,0.9146
1929-01,San Diego,ssp126,62.28,0.9026
1929-02,San Diego,ssp126,62.21,0.8992
1929-03,San Diego,ssp126,62.5,0.9126
1929-04,San Diego,ssp126,62.63,0.9117
1929-05,San Diego,ssp126,63.19,1.0393
1929-06,San Diego,ssp126,63.03,1.1115
1929-07,San Diego,ssp126,62.5,1.0562
1929-08,San Diego,ssp126,62.09,1.0985
1929-09,San Diego,ssp126,61.78,1.3467
1929-10,San Diego,ssp126,62.19,1.1137
1929-11,San Diego,ssp126,61.98,1.2028
1929-12,San Diego,ssp126,61.98,1.2219
1930-01,San Diego,ssp126,62.31,1.2159
1930-02,San Diego,ssp126,62.35,1.2203
1930-03,San Diego,ssp126,62.31,1.2051
1930-04,San Diego,ssp126,62.23,1.2261
1930-05,San Diego,ssp126,62.35,1.1018
1930-06,San Diego,ssp126,62.77,1.0297
1930-07,San Diego,ssp126,63.25,0.9297
1930-08,San Diego,ssp126,63.57,0.7441
1930-09,San Diego,ssp126,64.17,0.4738
1930-10,San Diego,ssp126,63.66,0.976
1930-11,San Diego,ssp126,63.67,0.8433
1930-12,San Diego,ssp126,63.4,0.9473
1931-01,San Diego,ssp126,63.1,0.9585
1931-02,San Diego,ssp126,63.01,0.9552
1931-03,San Diego,ssp126,62.76,0.9551
1931-04,San Diego,ssp126,62.57,0.9363
1931-05,San Diego,ssp126,62.0,0.9949
1931-06,San Diego,ssp126,61.73,1.0065
1931-07,San Diego,ssp126,61.31,1.0803
1931-08,San Diego,ssp126,61.46,1.1038
1931-09,San Diego,ssp126,61.47,1.1726
1931-10,San Diego,ssp126,61.84,1.0905
1931-11,San Diego,ssp126,61.78,1.1892
1931-12,San Diego,ssp126,62.27,1.0701
1932-01,San Diego,ssp126,62.23,1.062
1932-02,San Diego,ssp126,62.27,1.1244
1932-03,San Diego,ssp126,62.69,1.1219
1932-04,San Diego,ssp126,63.03,1.1219
1932-05,San Diego,ssp126,63.11,1.055
1932-06,San Diego,ssp126,63.33,1.049
1932-07,San Diego,ssp126,63.54,1.0363
1932-08,San Diego,ssp126,63.3,1.1197
1932-09,San Diego,ssp126,63.11,1.3311
1932-10,San Diego,ssp126,63.03,0.9835
1932-11,San Diego,ssp126,63.4,0.8969
1932-12,San Diego,ssp126,63.44,0.9065
1933-01,San Diego,ssp126,63.91,0.899
1933-02,San Diego,ssp126,63.98,0.8348
1933-03,San Diego,ssp126,63.62,0.8396
1933-04,San Diego,ssp126,63.66,0.8385
1933-05,San Diego,ssp126,63.41,0.9895
1933-06,San Diego,ssp126,62.9,1.1353
1933-07,San Diego,ssp126,62.85,1.2222
1933-08,San Diego,ssp126,62.98,1.0582
1933-09,San Diego,ssp126,63.01,0.7865
1933-10,San Diego,ssp126,63.08,0.822
1933-11,San Diego,ssp126,62.99,0.7934
1933-12,San Diego,ssp126,62.62,0.8392
1934-01,San Diego,ssp126,62.36,0.8491
1934-02,San Diego,ssp126,62.14,1.0986
1934-03,San Diego,ssp126,62.4,1.0944
1934-04,San Diego,ssp126,62.26,1.2149
1934-05,San Diego,ssp126,62.73,1.067
1934-06,San Diego,ssp126,63.04,0.945
1934-07,San Diego,ssp126,62.72,1.1279
1934-08,San Diego,ssp126,62.64,1.3242
1934-09,San Diego,ssp126,62.6,1.2831
1934-10,San Diego,ssp126,62.36,1.2187
1934-11,San Diego,ssp126,62.29,1.2212
1934-12,San Diego,ssp126,62.46,1.1604
1935-01,San Diego,ssp126,62.32,1.1525
1935-02,San Diego,ssp126,62.44,0.9039
1935-03,San Diego,ssp126,61.93,0.9961
1935-04,San Diego,ssp126,61.78,0.8822
1935-05,San Diego,ssp126,61.77,0.8864
1935-06,San Diego,ssp126,61.54,0.9168
1935-07,San Diego,ssp126,61.84,0.6328
1935-08,San Diego,ssp126,62.19,0.4016
1935-09,San Diego,ssp126,62.59,0.42
1935-10,San Diego,ssp126,62.83,0.4759
1935-11,San Diego,ssp126,62.85,0.4905
1935-12,San Diego,ssp126,62.73,0.4974
1936-01,San Diego,ssp126,62.59,0.5022
1936-02,San Diego,ssp126,62.4,0.5046
1936-03,San Diego,ssp126,62.75,0.4122
1936-04,San Diego,ssp126,62.54,0.4069
1936-05,San Diego,ssp126,61.96,0.4016
1936-06,San Diego,ssp126,62.06,0.3716
1936-07,San Diego,ssp126,62.16,0.3184
1936-08,San Diego,ssp126,61.77,0.4494
1936-09,San Diego,ssp126,60.92,0.4987
1936-10,San Diego,ssp126,60.75,0.4184
1936-11,San Diego,ssp126,60.53,0.4814
1936-12,San Diego,ssp126,60.41,0.4931
1937-01,San Diego,ssp126,60.63,0.4876
1937-02,San Diego,ssp126,60.43,0.4877
1937-03,San Diego,ssp126,60.32,0.7038
1937-04,San Diego,ssp126,60.82,0.7033
1937-05,San Diego,ssp126,61.29,0.7092
1937-06,San Diego,ssp126,61.31,0.7711
1937-07,San Diego,ssp126,61.44,0.8038
1937-08,San Diego,ssp126,61.69,0.8651
1937-09,San Diego,ssp126,62.29,0.795
1937-10,San Diego,ssp126,62.5,0.8399
1937-11,San Diego,ssp126,62.49,0.8464
1937-12,San Diego,ssp126,62.78,0.829
1938-01,San Diego,ssp126,62.53,0.8333
1938-02,San Diego,ssp126,63.12,0.8324
1938-03,San Diego,ssp126,63.16,0.6181
1938-04,San Diego,ssp126,63.44,0.6154
1938-05,San Diego,ssp126,63.29,0.611
1938-06,San Diego,ssp126,63.46,0.5346
1938-07,San Diego,ssp126,63.49,0.5568
1938-08,San Diego,ssp126,63.45,0.5194
1938-09,San Diego,ssp126,63.02,0.7482
1938-10,San Diego,ssp126,62.51,0.8684
1938-11,San Diego,ssp126,62.69,0.845
1938-12,San Diego,ssp126,62.55,0.8988
1939-01,San Diego,ssp126,62.64,0.8971
1939-02,San Diego,ssp126,62.46,0.8945
1939-03,San Diego,ssp126,62.19,0.8939
1939-04,San Diego,ssp126,61.37,1.1054
1939-05,San Diego,ssp126,61.07,1.2195
1939-06,San Diego,ssp126,60.83,1.246
1939-07,San Diego,ssp126,59.97,1.3589
1939-08,San Diego,ssp126,59.91,1.5325
1939-09,San Diego,ssp126,60.0,1.8378
1939-10,San Diego,ssp126,60.08,2.0805
1939-11,San Diego,ssp126,59.93,1.9795
1939-12,San Diego,ssp126,59.85,1.9636
1940-01,San Diego,ssp126,60.15,1.9614
1940-02,San Diego,ssp126,59.78,1.9651
1940-03,San Diego,ssp126,60.37,1.9638
1940-04,San Diego,ssp126,60.99,1.9795
1940-05,San Diego,ssp126,61.08,1.8784
1940-06,San Diego,ssp126,61.13,1.9646
1940-07,San Diego,ssp126,61.63,1.8082
1940-08,San Diego,ssp126,61.72,1.502
1940-09,San Diego,ssp126,62.28,0.9307
1940-10,San Diego,ssp126,62.95,0.5367
1940-11,San Diego,ssp126,63.39,0.5337
1940-12,San Diego,ssp126,63.41,0.5542
1941-01,San Diego,ssp126,63.22,0.5538
1941-02,San Diego,ssp126,63.59,0.5533
1941-03,San Diego,ssp126,63.37,0.5709
1941-04,San Diego,ssp126,63.34,0.3546
1941-05,San Diego,ssp126,64.06,0.3381
1941-06,San Diego,ssp126,64.19,0.3455
1941-07,San Diego,ssp126,64.08,0.6024
1941-08,San Diego,ssp126,64.15,0.6301
1941-09,San Diego,ssp126,63.86,0.7032
1941-10,San Diego,ssp126,63.28,0.8031
1941-11,San Diego,ssp126,63.16,0.8474
1941-12,San Diego,ssp126,63.15,0.8019
1942-01,San Diego,ssp126,63.05,0.8021
1942-02,San Diego,ssp126,63.09,0.799
1942-03,San Diego,ssp126,62.82,0.7817
1942-04,San Diego,ssp126,62.71,0.9875
1942-05,San Diego,ssp126,62.01,1.1421
1942-06,San Diego,ssp126,61.78,1.1095
1942-07,San Diego,ssp126,61.57,0.9655
1942-08,San Diego,ssp126,61.03,1.2377
1942-09,San Diego,ssp126,60.86,1.386
1942-10,San Diego,ssp126,60.69,1.606
1942-11,San Diego,ssp126,60.7,1.6127
1942-12,San Diego,ssp126,60.61,1.6332
1943-01,San Diego,ssp126,60.58,1.6379
1943-02,San Diego,ssp126,60.63,1.6386
1943-03,San Diego,ssp126,61.2,1.6613
1943-04,San Diego,ssp126,61.2,1.5141
1943-05,San Diego,ssp126,61.37,1.4353
1943-06,San Diego,ssp126,61.62,1.4513
1943-07,San Diego,ssp126,61.78,1.5368
1943-08,San Diego,ssp126,62.39,1.6846
1943-09,San Diego,ssp126,62.26,1.6746
1943-10,San Diego,ssp126,62.46,1.3588
1943-11,San Diego,ssp126,62.1,1.5451
1943-12,San Diego,ssp126,62.1,1.5177
1944-01,San Diego,ssp126,61.99,1.5181
1944-02,San Diego,ssp126,61.64,1.5185
1944-03,San Diego,ssp126,61.38,1.4953
1944-04,San Diego,ssp126,61.4,1.4465
1944-05,San Diego,ssp126,61.36,1.389
1944-06,San Diego,ssp126,61.06,1.3049
1944-07,San Diego,ssp126,61.18,1.1167
1944-08,San Diego,ssp126,60.81,0.6633
1944-09,San Diego,ssp126,60.76,0.6276
1944-10,San Diego,ssp126,61.06,0.5899
1944-11,San Diego,ssp126,61.2,0.5034
1944-12,San Diego,ssp126,61.38,0.5256
1945-01,San Diego,ssp126,61.34,0.5215
1945-02,San Diego,ssp126,61.42,0.5216
1945-03,San Diego,ssp126,61.39,0.5233
1945-04,San Diego,ssp126,61.36,0.5046
1945-05,San Diego,ssp126,60.91,0.5111
1945-06,San Diego,ssp126,61.16,0.4783
1945-07,San Diego,ssp126,61.16,0.5885
1945-08,San Diego,ssp126,60.98,0.6696
1945-09,San Diego,ssp126,61.25,0.4986
1945-10,San Diego,ssp126,60.94,0.5886
1945-11,San Diego,ssp126,60.92,0.4631
1945-12,San Diego,ssp126,60.92,0.4786
1946-01,San Diego,ssp126,61.15,0.4797
1946-02,San Diego,ssp126,61.32,0.4788
1946-03,San Diego,ssp126,61.39,0.4797
1946-04,San Diego,ssp126,61.38,0.4792
1946-05,San Diego,ssp126,61.75,0.4847
1946-06,San Diego,ssp126,61.39,0.5732
1946-07,San Diego,ssp126,61.45,0.5582
1946-08,San Diego,ssp126,61.87,0.4379
1946-09,San Diego,ssp126,62.0,0.721
1946-10,San Diego,ssp126,62.25,0.7685
1946-11,San Diego,ssp126,62.36,0.7474
1946-12,San Diego,ssp126,62.63,0.7162
1947-01,San Diego,ssp126,62.49,0.7209
1947-02,San Diego,ssp126,62.43,0.7234
1947-03,San Diego,ssp126,62.36,0.7986
1947-04,San Diego,ssp126,62.68,0.7993
1947-05,San Diego,ssp126,62.74,0.796
